date_trans,price_trans,appr,xx,yy,id_zip,age,area,sfla,id_market
12/9/2009,220000,204500,862060.3452,978413.5499,63128,41,0.324533067,1440,South
10/5/2001,149000,116630,872171.9557,956116.0795,63129,26,0.256983927,1748,South
7/25/2007,537500,466300,874041.4478,1020398.767,63105,78,0.124255345,2220,Central
7/7/2004,125000,105200,891793.0532,1083068.224,63033,16,0.261378199,1546,North
6/29/2004,350000,257400,864486.1373,1009358.624,63119,4,0.241734593,2304,South
1/10/2006,227500,185900,783725.6194,1003037.714,63011,21,0.22673565,1641,Northwest
4/4/2007,347000,343200,861597.5761,997500.1616,63119,5,0.176819791,2135,South
10/7/2005,179900,132800,860813.0997,1032929.006,63132,52,0.19651112,1147,Central
6/11/2003,215000,169000,844423.8059,1057953.357,63044,23,0.456234848,1949,West70
8/13/2009,290000,233400,860263.0309,1002131.924,63119,88,0.287943142,1366,South
2/22/2006,281725,234600,833338.7373,1057231.036,63043,1,0.361234541,1499,West70
10/23/2003,252056,56200,825400.3127,979160.9455,63026,0,0.071230809,1512,Southwest
4/19/2006,105000,68100,886065.001,1061106.264,63136,50,0.254740902,1276,North
11/5/2004,122000,97100,904710.728,1077015.809,63138,23,0.207188615,1386,North
11/5/2003,250000,225800,856287.2938,1000760.136,63119,55,0.193436524,1664,South
9/13/2002,139900,102520,874154.835,968780.0404,63129,40,0.230751553,1125,South
6/28/2001,64900,53050,874552.0657,1053254.905,63121,46,0.171201028,973,East70
11/8/2007,230000,240500,856124.422,1007507.84,63122,49,0.281501787,1456,South
5/30/2001,182000,127070,871166.5341,1018650.524,63117,72,0.090741107,1276,Central
7/1/2008,459900,366900,856396.5094,998392.361,63119,14,0.345821698,2597,South
2/13/2003,107500,76300,868884.8321,1017167.525,63117,53,0.149269008,910,Central
9/3/2008,478500,456300,871492.7295,1027961.197,63130,84,0.220460365,2509,Central
4/22/2005,153000,125600,900498.2132,1080537.367,63138,33,0.433512845,1676,North
8/1/2006,565000,454200,798874.434,1015379.982,63017,14,0.389204989,3166,Northwest
5/24/2007,765000,464600,829070.6835,1008954.018,63131,45,1.037231685,2581,Northwest
8/17/2007,169250,186300,818255.3244,996117.0449,63021,23,0.172257746,1142,Southwest
7/19/2005,151500,132500,834116.9213,1050705.381,63043,39,0.162279091,999,West70
5/18/2007,220000,185700,855077.3805,997051.577,63126,61,0.13429541,1783,South
11/13/2006,109900,66000,858239.183,1044355.987,63114,57,0.206611371,1012,East70
10/15/2004,510000,421500,792542.1309,1014884.89,63005,29,1.304153862,2895,Northwest
9/25/2002,105000,66090,858829.9524,1077303.798,63042,36,0.156392472,950,West70
7/15/2002,379000,206070,868283.11,1027832.844,63130,72,0.136884383,1537,Central
6/7/2001,212000,132210,874419.1004,955093.515,63129,2,0.347591552,1901,South
12/1/2003,121000,96900,814036.5035,1003613.329,63021,49,0.256409642,704,Southwest
1/4/2006,163960,139800,846356.6257,1070997.807,63042,1,0.072366544,1736,West70
8/2/2006,65000,50000,871433.8195,1061173.517,63134,49,0.154285288,960,East70
6/6/2001,100800,82270,872095.2439,987778.9237,63123,53,0.176457632,1075,South
4/26/2006,893040,874100,795919.9259,1012317.22,63017,0,1.746406489,4284,Northwest
6/14/2005,215000,162500,812622.8217,1009728.326,63011,38,0.261145235,2020,Northwest
3/14/2002,178000,155880,845932.1891,1051904.345,63044,7,0.233748947,1784,West70
5/5/2006,89400,66200,898124.1672,1064594.064,63137,54,0.178402486,792,North
5/13/2003,185000,157000,808759.02,996365.1902,63021,25,0.176739624,2111,Southwest
3/31/2004,165000,127300,781403.89,969657.948,63025,5,0.176153687,1591,Southwest
7/27/2004,435000,419100,860310.6521,1018185.268,63144,75,0.351515028,2027,Central
5/1/2006,216000,158500,861787.1775,969873.3345,63128,42,0.371476764,1670,South
7/23/2009,220000,196900,862350.5944,961056.3005,63129,12,0.177351656,1802,South
4/10/2006,258000,213500,784370.4915,1004328.679,63011,20,0.290674062,2205,Northwest
8/21/2006,220000,152900,780728.8422,1004936.587,63011,23,0.201663772,1131,Northwest
4/26/2010,173250,166300,857624.4763,984619.4342,63126,43,0.170724778,1706,South
10/24/2003,119000,106500,861515.155,1076619.431,63042,34,0.193805349,1365,West70
4/12/2001,65000,66510,862709.1309,1076903.239,63031,44,0.173294402,960,North
10/10/2005,69900,55400,880708.548,1059609.014,63135,51,0.170689779,840,North
7/20/2007,700000,684400,795685.9467,1019219.449,63005,23,0.75000356,4048,Northwest
7/16/2003,78000,72000,850275.9755,1073597.75,63042,36,0.179064968,1216,West70
9/2/2003,85000,55300,874693.0123,1074322.956,63033,48,0.160045776,1176,North
5/19/2010,950000,861700,857293.5407,1014919.928,63124,86,1.095818176,3918,Central
10/20/2003,230000,222900,867013.9878,997159.1281,63119,6,0.141246488,2258,South
3/1/2010,119900,117200,872102.3098,1071857.783,63031,61,0.275193345,1752,North
7/9/2004,222400,187700,861949.8249,961500.0097,63129,8,0.176494292,2073,South
12/28/2005,385000,308000,792921.7037,991043.6672,63021,19,3.772950859,2687,Southwest
9/12/2005,450000,382400,848420.8739,985704.4244,63127,21,0.507454333,2902,South
10/15/2001,129900,120000,853810.9538,1005091.11,63122,45,0.178120739,957,South
6/2/2003,136900,116700,875992.0593,1091675.092,63034,24,0.189344858,2295,North
4/30/2004,128500,88500,860191.56,1081453.64,63031,36,0.232434995,1168,North
6/3/2003,242500,207000,870554.3747,982740.4421,63123,11,0.22256141,2306,South
8/6/2007,775000,989700,789483.0695,1011003.293,63005,5,0.693295498,5227,Northwest
10/23/2007,114900,96300,865501.6737,1081358.312,63031,52,0.172178839,864,North
1/14/2002,115000,125980,872594.4873,996259.1712,63123,44,0.179143837,1386,South
11/6/2003,84900,59100,885570.0097,1066955.525,63136,44,0.145375344,1014,North
9/28/2005,128000,91700,853308.5357,1040648.345,63114,65,0.348345182,1262,East70
6/27/2001,420000,323840,852790.261,1009594.151,63122,64,0.282307395,2831,South
4/24/2002,69000,61970,867267.9868,1067079.184,63134,48,0.288526816,1251,East70
3/11/2008,600000,678300,835106.5218,1016513.116,63131,36,1.130216214,3476,Northwest
5/23/2001,220000,185000,820784.7043,1011267.998,63011,24,0.457175431,2142,Northwest
9/16/2004,159000,123200,877537.0951,1091785.917,63034,17,0.205952421,1472,North
9/30/2004,127700,56100,884091.6151,985100.1333,63125,28,0.121494097,1425,South
8/11/2003,229900,166900,791970.2122,1007323.887,63011,26,0.258322521,1996,Northwest
9/16/2008,445000,374800,785162.0237,1005737.36,63011,24,0.811237797,2932,Northwest
9/12/2008,517000,505100,796849.8475,1026890.829,63005,8,0.251471932,3663,Northwest
6/11/2001,85000,72960,867509.7437,1077731.402,63031,49,0.186139926,1298,North
11/4/2002,235000,157100,863452.993,972007.6552,63128,12,0.768636772,1729,South
8/22/2007,425000,418000,850253.5571,964758.3537,63128,19,0.276559788,3579,South
7/19/2001,104500,88260,834276.6018,1055574.071,63043,38,0.224747697,1036,West70
4/14/2009,192500,148600,833399.9174,1035739.535,63146,48,0.225753681,1190,West70
6/11/2001,129900,117910,828101.5851,976235.3813,63026,30,0.299645292,1433,Southwest
1/19/2005,168500,113600,871301.6986,1008929.13,63143,85,0.131393441,1423,Central
1/28/2002,157500,124830,841146.3142,995470.5521,63122,61,0.170881117,1266,South
2/18/2005,124000,97500,884804.2921,1077679.01,63033,41,0.77826397,1271,North
6/22/2004,171900,105100,824653.1396,994235.2214,63088,10,0.083297787,1063,Southwest
7/18/2003,245000,220500,819905.138,979170.0319,63026,8,0.283663476,2798,Southwest
5/25/2001,179900,136770,851280.5915,988403.8208,63126,42,0.24203773,1501,South
6/21/2007,103000,63800,871143.236,1064554.438,63134,58,0.202240399,960,East70
9/8/2003,340000,219900,891446.2756,1095405.609,63034,43,9.97119534,2448,North
9/8/2006,178000,162100,871892.4504,1008165.666,63143,103,0.191484807,1960,Central
8/2/2007,89900,100400,869986.4101,1076782.981,63031,51,0.18525288,936,North
9/17/2001,68900,50900,894394.5001,1053626.027,63136,52,0.179612253,982,North
6/9/2006,680000,444200,785771.353,998852.8218,63040,1,0.312945283,4240,Northwest
3/6/2007,327000,314600,868576.0827,1029757.15,63130,70,0.100231261,1703,Central
9/26/2006,289900,158000,821285.0127,1009795.456,63011,29,0.053903066,1834,Northwest
4/20/2006,80000,89300,844777.2367,1054748.59,63044,66,1.386609208,1120,West70
10/26/2004,360000,292100,833467.1419,1023173.57,63141,41,0.962895781,2897,Northwest
3/10/2006,94900,65100,903895.3526,1062635.326,63137,55,0.209320328,946,North
9/17/2004,129900,91700,868381.1647,1087801.216,63031,38,0.185630689,1534,North
6/4/2001,165000,83590,863951.2438,1014124.731,63144,73,0.116966704,800,Central
1/28/2003,405000,325500,842400.5112,991801.3154,63122,37,1.154494674,2696,South
11/3/2008,279900,296700,778945.3631,1002416.916,63038,4,0.118686769,1741,Northwest
5/26/2006,190000,151600,780334.1249,977847.8942,63025,14,0.221742911,1218,Southwest
4/30/2004,169900,112500,803918.635,999663.68,63021,31,0.179534114,1764,Southwest
5/3/2006,129900,89700,862616.1874,1083102.098,63031,48,0.177916896,1170,North
11/4/2005,115000,73600,887647.9895,1059132.648,63136,36,0.179116456,1168,North
6/10/2004,259900,198100,845216.6824,1060562.985,63044,13,0.308908091,2586,West70
9/16/2008,245000,243200,862111.1796,1030253.762,63132,54,0.191028331,1666,Central
8/6/2003,164900,109800,820117.9421,992769.1033,63088,33,0.937225872,1025,Southwest
9/9/2008,173000,163500,830927.728,1052332.665,63043,31,0.208852312,1648,West70
10/3/2003,105200,77400,863771.4874,1077182.744,63031,45,0.191054913,1092,North
8/18/2003,124900,85100,881524.8949,1067259.855,63135,40,0.468308586,1320,North
7/15/2003,134000,81900,874044.8146,1068634.001,63031,44,0.217861065,1266,North
6/29/2001,62900,55120,903365.1717,1064375.624,63137,43,0.149178269,932,North
8/22/2006,162000,123100,870612.0991,996264.6775,63123,51,0.169158153,1026,South
5/1/2008,174070,139300,823327.3955,975936.3065,63026,38,0.223676078,839,Southwest
8/21/2007,166000,140600,869399.465,947192.65,63129,46,0.611110901,912,South
11/18/2002,163000,138600,824637.7711,993997.1861,63088,8,0.084024759,1524,Southwest
4/24/2006,82500,66200,868368.4617,1039190.814,63114,58,0.174206628,1156,East70
6/15/2010,402000,370600,797391.6977,1021476.203,63005,32,1.091569914,2740,Northwest
5/22/2002,130000,138000,849301.7306,1074904.618,63042,14,0.414272182,1674,West70
5/15/2001,143900,132100,844751.0849,996064.2478,63122,46,0.13483066,904,South
11/8/2005,583000,506100,859115.816,1001548.59,63119,53,0.539078495,2996,South
5/9/2005,245000,203700,822349.1851,972484.1975,63026,15,0.192712987,2024,Southwest
6/23/2009,758110,237600,802154.4407,1023372.105,63017,1,0.223451221,3440,Northwest
7/16/2009,179000,196800,879683.11,1077768.154,63033,43,0.434631566,3226,North
5/16/2001,82000,88050,905349.5508,1076701.061,63138,26,0.284989872,1267,North
8/31/2004,264000,157200,827916.7811,1042747.188,63146,26,0.18153355,2067,West70
6/30/2003,169900,134900,834156.1035,1038538.203,63146,26,0.177228283,2210,West70
4/8/2002,155000,124740,857248.2994,999000.4926,63119,60,0.341470786,1320,South
8/28/2003,290000,235300,855556.3137,1000036.919,63119,50,0.199724747,1812,South
5/4/2010,127000,129700,875650.8524,995983.9889,63123,59,0.154959314,1176,South
3/12/2001,75900,71540,852338.2669,1054024.517,63074,52,0.166813156,934,East70
11/12/2004,141000,105000,837189.667,1052407.596,63043,40,0.183320781,1680,West70
11/5/2004,423000,70000,865995.5034,1012278.746,63144,64,0.176492066,885,Central
3/5/2004,400000,350500,791625.664,997299.2435,63021,5,0.317866581,3662,Southwest
8/2/2001,154900,119560,841917.6961,1036782.153,63146,41,0.257916152,1763,West70
12/3/2001,177400,138590,864990.0618,966250.5024,63129,25,0.918013909,1647,South
7/1/2005,480000,437300,804668.2073,1011787.617,63011,15,0.335831583,4061,Northwest
2/27/2002,121000,90160,821696.6621,971685.6079,63026,25,0.166757882,948,Southwest
8/6/2001,340000,306990,788835.8369,1028555.886,63005,7,0.278066365,2854,Northwest
6/15/2001,175250,114170,865593.8755,1013819.769,63144,62,0.162540957,1096,Central
12/8/2009,125000,111000,881625.3984,977010.9729,63125,48,0.13305259,988,South
8/28/2002,150000,122450,780329.3192,977520.7623,63025,10,0.172708414,1228,Southwest
5/3/2006,775000,443400,780846.3648,1012112.914,63038,5,0.470609103,3370,Northwest
6/26/2003,545000,378924,830167.9679,1017217.085,63131,47,1.090412764,3186,Northwest
5/12/2004,196900,140200,851610.732,1003858.31,63122,57,0.164541279,1568,South
9/14/2006,124000,95000,880852.9922,982290.7379,63125,76,0.091854643,990,South
7/7/2009,343500,317000,868725.6821,1027907.308,63130,84,0.215220274,1598,Central
8/1/2001,352000,214350,873502.4015,1026952.586,63130,83,0.159213973,1920,Central
5/8/2003,90000,75600,872695.8111,1074807.974,63033,47,0.193075069,1092,North
7/29/2005,225000,174300,812188.0662,995245.6464,63021,27,0.203278857,1920,Southwest
4/25/2007,180000,178600,873671.2413,958703.0309,63129,30,0.177217474,1295,South
9/13/2005,86500,65200,897663.663,1065804.454,63137,52,0.132102826,912,North
7/19/2002,197670,105190,824605.1661,1037069.627,63141,2,1.375532847,1356,Northwest
11/14/2003,169900,120000,870831.0587,946550.013,63129,27,0.203296763,1320,South
7/2/2002,163500,128300,855052.8472,964481.2648,63128,31,0.24793488,1399,South
11/21/2002,334000,225010,855551.6787,1011097.248,63119,14,0.171726821,1860,South
7/6/2004,99500,63500,874360.5812,1057887.598,63135,74,0.199529991,1301,North
11/6/2002,81900,66670,868295.793,1085633.584,63031,41,0.170722705,1328,North
1/26/2004,82500,78100,905865.0814,1061319.156,63137,46,0.22092136,1544,North
6/30/2008,150000,158600,844342.8206,1004843.576,63122,49,0.171907571,1014,South
2/4/2005,169900,118700,899102.266,1084614.403,63138,28,0.223434335,1580,North
4/20/2001,90000,113100,802158.7113,1000387.487,63021,25,0.180924469,1196,Southwest
5/19/2003,367000,300300,791570.3652,1014109.554,63005,24,0.57741017,3084,Northwest
11/6/2009,103000,94000,861230.9865,1042438.28,63114,70,0.188636623,1024,East70
3/9/2005,257000,212400,851307.5273,987696.5691,63126,41,0.300600542,2388,South
1/31/2007,218000,217300,864358.7048,961064.1953,63129,30,0.177376389,2100,South
3/24/2010,126700,106000,860218.3402,1041888.391,63114,66,0.184284308,1311,East70
7/27/2009,105000,146600,844970.1029,1006544.649,63122,57,0.182557044,1008,South
10/15/2001,99900,75800,877731.3293,1080476.705,63033,41,0.200809813,1107,North
9/22/2004,124500,92300,881586.6815,987464.022,63125,80,0.146566415,1586,South
4/4/2002,408537,304620,777939.8928,1010919.406,63038,0,0.61152818,4001,Northwest
8/4/2006,70000,72000,882376.2819,1059907.762,63135,51,0.229574502,875,North
3/25/2004,155900,117700,871901.9341,1010099.74,63143,84,0.14412075,1525,Central
4/15/2005,114900,88900,845735.8358,1071565.018,63042,44,0.182163684,972,West70
5/2/2007,285000,290100,844048.2706,991969.3745,63122,28,0.375824735,2552,South
10/3/2002,276000,213930,789747.3075,998654.1952,63040,9,0.32580406,2830,Northwest
12/24/2007,344000,290700,829103.2472,999590.4806,63021,29,0.246463245,2313,Southwest
8/21/2007,454756,106900,823721.2397,972568.1173,63026,0,0.356993292,3471,Southwest
11/19/2004,128900,96200,898981.8966,1083765.047,63138,28,0.207392506,1368,North
5/1/2002,219000,182270,874801.8031,945931.2417,63129,17,0.250218904,2643,South
10/8/2007,245000,254100,813619.9799,990537.5565,63021,14,0.169582245,2024,Southwest
12/20/2001,77900,56750,894850.9338,1064099.374,63137,47,0.141552652,1008,North
4/22/2009,185000,153500,843662.019,1040599.39,63146,30,0.127904378,1276,West70
9/6/2002,113500,92480,872986.7116,969636.9774,63129,38,0.227386516,925,South
8/21/2006,272500,226400,825600.1999,1043222.464,63146,37,0.347865702,2120,West70
12/6/2002,169900,140130,850315.8654,990046.3289,63126,46,0.210725535,1386,South
7/25/2002,151500,117400,809554.7815,999941.146,63021,34,0.304679412,1408,Southwest
6/30/2004,87900,60800,854222.3432,1057296.852,63074,53,0.14288288,825,East70
4/13/2005,140000,116300,868413.2818,975757.3099,63125,42,0.176057031,1175,South
3/11/2009,109900,110500,897184.0429,1076515.49,63138,47,0.306905908,1358,North
9/19/2006,170000,123100,879558.8872,1083656.057,63033,38,0.205578316,1751,North
5/4/2001,76400,56610,896658.5229,1062703.549,63137,49,0.154553569,912,North
10/7/2005,171500,137300,824460.0863,981886.8442,63026,37,0.18694028,1229,Southwest
3/8/2004,71000,61500,893005.6223,1064574.649,63136,38,0.182436633,948,North
4/22/2004,186000,145800,826186.8043,978279.3757,63026,24,0.208021719,1466,Southwest
3/8/2001,195000,185130,861165.4767,1003915.399,63119,29,0.239534754,1580,South
11/12/2003,79000,54700,861985.4543,1050051.73,63114,64,0.099906497,945,East70
11/5/2003,315000,254000,803434.8624,995918.8802,63021,5,0.2085486,2620,Southwest
2/22/2001,63999,56330,895544.1597,1056548.468,63137,47,0.215372609,1046,North
4/3/2002,194000,135060,879364.7852,1091378.049,63034,11,0.204549868,1944,North
9/7/2001,144900,127400,872182.484,1095890.848,63034,11,0.19712359,1569,North
9/30/2004,127000,91000,863410.5276,981122.3314,63123,50,0.20806275,960,South
9/25/2001,249000,190100,822531.3871,1039305.077,63146,29,0.475613638,2689,West70
7/28/2006,165000,129700,842261.3656,1057826.754,63044,59,0.825309578,1466,West70
7/6/2006,500000,367900,869711.964,1028738.392,63130,76,0.161845611,2788,Central
1/28/2002,238500,208390,816046.0953,1005837.924,63011,24,0.784953612,2221,Northwest
9/23/2004,194000,148500,822534.202,1000437.625,63021,30,0.255454989,1404,Southwest
5/9/2003,153500,119300,858003.8302,972188.5196,63128,38,0.205695225,1742,South
4/20/2007,278000,272300,804087.6216,1018554.314,63017,30,0.301296768,2259,Northwest
4/2/2004,189000,141100,845801.0632,1036269.727,63146,46,0.280762354,1910,West70
3/22/2004,126000,83900,866298.4465,1090566.419,63031,17,0.170805725,1137,North
7/14/2003,137000,89900,877588.2187,1065736.535,63135,47,0.485368962,1248,North
7/8/2005,247000,219300,867818.1795,978817.376,63123,5,0.125377246,2650,South
3/25/2010,198000,164600,790443.3307,1001735.136,63021,21,0.179522615,1120,Southwest
11/18/2005,395000,261300,860359.0429,1014927.454,63144,53,0.155555892,1688,Central
4/18/2002,96000,70410,868378.0826,1075337.5,63031,47,0.162330396,1092,North
11/2/2001,152000,137170,872133.3615,944498.1658,63129,18,0.189456729,1945,South
7/25/2008,99000,100000,853590.1432,1054027.271,63074,58,0.178994443,1096,East70
6/23/2006,150000,121300,831557.9975,1052406.346,63043,39,0.163032251,864,West70
10/12/2005,187200,109300,877248.3019,970288.1348,63125,44,0.123964037,950,South
5/15/2003,179900,177600,868835.8438,1000604.224,63119,8,0.103329224,1282,South
12/5/2002,75000,59020,866221.0584,1049950.038,63114,48,0.189114104,972,East70
7/2/2003,347000,220500,854590.1701,1005450.211,63122,36,0.242631084,2100,South
1/31/2001,242500,201700,853425.3376,1009282.796,63122,46,0.216270779,1711,South
8/26/2004,149900,118200,875655.6768,987210.313,63123,50,0.156718202,1075,South
5/16/2006,355000,265600,779155.8154,1003708.571,63038,12,0.24445005,2696,Northwest
8/5/2002,167500,150000,820833.1161,974646.0602,63026,15,0.223003118,1176,Southwest
8/14/2001,71000,58870,885573.1554,1067736.463,63136,39,0.149003995,900,North
9/19/2003,137900,95100,881964.5545,989817.2709,63123,47,0.139746947,1040,South
2/2/2005,165000,138000,818494.8745,996097.6566,63021,33,0.202105406,1189,Southwest
5/3/2004,182000,140600,841530.3979,1040287.818,63146,46,0.372331943,1435,West70
3/25/2004,53500,52700,904447.3361,1074978.82,63138,53,0.176628441,1018,North
6/28/2004,214900,156200,843843.7707,1005157.952,63122,49,0.182191661,1219,South
7/17/2003,92000,76800,893545.3383,1077695.42,63033,26,0.239864692,1083,North
3/17/2003,1320000,982480,837199.3357,1016869.79,63131,1,0.996069605,6798,Northwest
8/10/2004,209500,140200,854048.4522,1032834.618,63132,42,0.40398529,1772,Central
1/30/2001,200000,212730,865709.25,961704.5845,63129,4,0.259401998,2598,South
1/15/2002,417600,303620,857049.6085,1030595.888,63132,65,0.324312478,2284,Central
7/11/2007,219000,214100,850221.215,1006099.16,63122,57,0.169966773,1472,South
11/17/2005,179900,133700,880435.2625,1082356.259,63033,39,0.259306427,1680,North
10/31/2006,925000,366800,779672.3136,1026451.561,63005,51,3.292357161,2354,Northwest
2/11/2005,125000,96500,873458.5104,1083156.212,63033,39,0.174717956,1530,North
10/6/2005,250000,235300,867676.8868,982938.1963,63123,12,0.188339849,2566,South
3/12/2002,88500,57710,873911.8295,1014519.699,63143,102,0.087160238,1123,Central
6/14/2004,175900,148300,907919.14,1078664.825,63138,18,3.00410466,2020,North
9/7/2005,249500,211300,854325.347,1082898.109,63031,18,0.228849962,2538,North
9/11/2009,69900,59500,865795.7549,1051593.249,63134,55,0.14117485,816,East70
11/9/2004,485000,88700,809234.63,1030649.82,63017,1,0.095876015,2471,Northwest
1/16/2003,190000,171900,779168.4349,973845.0992,63025,7,0.17471141,2112,Southwest
7/26/2006,176000,172000,862287.4615,959914.772,63129,17,0.227278276,1475,South
6/24/2003,310000,183400,855523.7108,1029566.479,63132,52,0.414757576,1632,Central
9/8/2003,139500,84700,856618.6298,995854.8043,63126,43,0.111767723,968,South
7/2/2001,283076,255670,875509.7591,1020077.005,63105,74,0.133843818,1788,Central
10/4/2001,119500,89610,888541.2311,1074953.91,63033,35,0.184078677,1769,North
12/1/2008,142000,124100,805830.1146,998387.0158,63021,23,0.083411078,804,Southwest
6/14/2001,107100,78510,812748.1715,1003691.099,63021,42,0.156820343,948,Southwest
3/28/2005,186000,151500,873649.268,979464.5122,63125,39,0.183393767,1920,South
10/30/2007,382500,328100,829595.8951,1002683.571,63021,16,0.290157353,2498,Southwest
3/7/2003,97000,52500,861555.9821,1050169.786,63114,77,0.260806795,1209,East70
1/28/2002,183500,141580,805358.707,1003074.363,63021,6,0.144588498,1561,Southwest
4/28/2005,96000,51500,884125.4888,985074.7256,63125,59,0.121794665,1017,South
3/11/2002,144700,114820,843652.5441,1005937.59,63122,51,0.207086606,840,South
7/14/2005,411735,362700,809042.159,1029415.513,63017,5,0.37976199,1984,Northwest
1/18/2005,193000,183400,854538.2522,1081886.773,63031,19,0.227213515,1842,North
8/13/2004,212000,157000,800155.725,1001638.51,63021,20,0.344275064,1610,Southwest
3/6/2006,107500,70500,866350.2783,1032521.227,63130,71,0.200242626,1066,Central
4/21/2004,427015,241100,862830.9373,1002789.765,63119,79,0.318472291,2156,South
7/11/2002,212500,170360,861919.1866,962355.6233,63129,6,0.179691796,2108,South
12/3/2009,61500,70100,860630.2155,1035051.566,63132,58,0.218134715,910,Central
8/1/2001,156000,126350,831502.3107,1042203.941,63146,30,0.495430456,1189,West70
2/11/2003,174000,137200,804730.9499,995593.3605,63021,25,0.182420523,1518,Southwest
8/17/2001,143500,145000,868181.3667,1029006.08,63130,75,0.119246993,1315,Central
10/22/2009,105000,119900,886436.3999,1068552.606,63136,44,0.343788079,1456,North
12/7/2007,70000,61400,865277.6778,1047492.764,63114,56,0.234159416,720,East70
10/3/2003,110000,90900,890032.8727,1085792.211,63033,33,0.448220271,1358,North
7/10/2002,170000,125000,843405.2065,1004083.89,63122,50,0.224991768,1268,South
12/11/2006,238000,175500,832376.5174,1036782.223,63146,44,0.231721978,1740,West70
5/3/2005,730000,473800,790930.8454,993124.4312,63021,1,1.625597031,5323,Southwest
3/11/2010,1907000,236400,844782.396,1031162.049,63141,3,1.081746876,6039,Northwest
9/6/2005,157500,135100,834408.9311,1047601.845,63043,37,0.18145825,1158,West70
8/8/2007,171000,167400,846400.4191,1061859.065,63044,37,0.374506309,1926,West70
5/9/2002,169900,143900,820207.5925,974068.2976,63026,15,0.263927296,1414,Southwest
5/2/2003,205000,214800,867246.3079,1029721.208,63130,79,0.125674839,1742,Central
6/14/2004,431000,331200,871459.4056,1028927.419,63130,77,0.257256042,2747,Central
11/20/2002,80000,53900,857075.9973,1046077.396,63114,44,0.277932677,864,East70
10/24/2003,306000,237200,876996.2386,961786.8058,63129,7,0.299270087,2720,South
3/7/2001,152000,123070,842590.0386,1059243.061,63044,29,0.219820676,1458,West70
7/3/2003,161000,124500,824649.0302,996360.3459,63021,26,0.1109795,990,Southwest
5/2/2002,153000,126150,817261.1434,989269.0024,63088,7,0.170691228,1124,Southwest
4/29/2004,197000,175300,853011.4236,961418.628,63128,28,0.250620228,2198,South
5/1/2002,88000,56990,864255.9117,1090890.399,63031,30,0.156063476,1044,North
4/11/2008,131500,127500,781068.232,970845.8824,63025,47,0.234958589,995,Southwest
2/19/2003,103200,80800,874368.9298,993151.4813,63123,73,0.20661157,1460,South
3/22/2005,362000,269600,869643.5407,955273.1245,63129,6,0.229560857,2982,South
11/28/2006,150000,131200,859710.7847,1010791.881,63119,66,0.145921182,918,South
6/10/2004,194000,157000,840921.3299,1059094.604,63044,21,0.23004864,1740,West70
5/30/2007,195000,188600,859201.8047,962853.4942,63128,36,0.160883374,1423,South
9/16/2008,205000,175700,855964.8575,969273.9001,63128,44,0.253581139,1513,South
5/10/2005,94000,67900,862804.415,1052096.635,63134,51,0.143493025,864,East70
9/29/2006,140000,103000,822589.5151,990543.4927,63088,56,0.185799971,1561,Southwest
7/26/2005,156000,122500,858184.585,1076474.839,63042,41,0.206211007,1697,West70
7/8/2008,100000,104700,867049.4666,1083863.9,63031,52,0.183095367,925,North
11/9/2005,230000,166300,783294.1658,996688.5949,63040,15,0.105604636,1755,Northwest
4/23/2010,250000,221500,786900.6928,997089.8219,63040,17,0.178145737,1938,Northwest
12/5/2002,155000,137760,859614.6363,995985.1697,63119,62,0.278193252,1205,South
7/30/2001,74900,63380,905411.2417,1075667.043,63138,45,0.178494867,1305,North
9/12/2002,271900,165000,870579.2608,1029423.451,63130,74,0.120488096,1297,Central
6/23/2008,160000,148700,867212.2233,990402.495,63123,58,0.160265568,1125,South
1/3/2005,179000,162000,824500.5386,995009.8113,63088,7,0.154373171,1382,Southwest
2/28/2002,170000,121640,821146.1109,1006286.578,63011,30,0.254541664,1421,Northwest
9/3/2003,233000,162700,808277.3204,998037.7664,63021,14,0.19752197,2022,Southwest
1/21/2003,176000,127500,835879.7651,1037035.172,63146,40,0.282349885,1484,West70
3/4/2002,129900,102800,871761.5958,955913.1493,63129,25,0.301074456,1500,South
4/25/2007,160000,152500,860253.1788,964715.8174,63128,43,0.219639695,1176,South
6/3/2004,138500,94300,876148.4976,1060614.085,63135,87,0.175638075,1916,North
1/19/2001,287500,239870,805166.683,993743.6047,63021,11,0.184378065,2824,Southwest
1/2/2003,363000,332600,778458.9879,969533.6829,63025,5,0.150108356,3320,Southwest
5/26/2006,180000,121600,794211.8005,1006779.223,63011,51,0.500149234,1008,Northwest
12/3/2003,139000,95100,872700.9081,987111.8274,63123,53,0.264620064,1145,South
3/9/2007,193000,178500,877697.0861,1089444.485,63034,22,0.256064217,1632,North
8/7/2006,725000,547400,819909.0533,1027930.424,63141,25,0.731131906,2854,Northwest
2/8/2007,122000,117700,871153.0035,1071839.208,63031,59,0.272441841,1192,North
2/13/2002,210000,153570,843946.1911,1038826.776,63146,34,0.270470459,2100,West70
11/30/2004,169000,133800,861162.7679,1018042.355,63144,55,0.228998884,1162,Central
1/17/2007,250000,267600,826785.4738,1043012.758,63146,39,0.34515984,2024,West70
8/4/2008,105000,90100,883459.2134,1058643.076,63136,51,0.188896336,1066,North
11/1/2006,195000,132200,874067.4547,978681.2187,63125,38,0.165297496,1084,South
10/25/2001,99900,77070,884339.0423,1074037.21,63033,35,0.183109782,1106,North
